Search Type, Solution Length, Visited Cells, Path, Total Time
Greedy m, 21, 23, <1,a>, <7,*>, <8,*>, <14,*>, <20,b>, <26,*>, <32,*>, <33,*>, <34,c>, <35,a>, <29,*>, <30,*>, <24,*>, <23,*>, <29,*>, <30,*>, <24,*>, <23,*>, <29,*>, <30,*>, <36,c>,  36
Greedy e, 21, 26, <1,a>, <7,*>, <8,*>, <14,*>, <20,b>, <21,*>, <22,*>, <28,*>, <34,c>, <35,a>, <29,*>, <30,*>, <24,*>, <23,*>, <29,*>, <30,*>, <24,*>, <23,*>, <29,*>, <30,*>, <36,c>,  36
A* m, 15, 214, <1,a>, <7,*>, <8,*>, <2,a>, <3,*>, <9,c>, <15,a>, <16,*>, <22,*>, <21,*>, <27,b>, <28,*>, <29,*>, <30,*>, <36,c>,  23
A* e, 15, 210, <1,a>, <7,*>, <8,*>, <2,a>, <3,*>, <9,c>, <15,a>, <16,*>, <22,*>, <21,*>, <27,b>, <28,*>, <29,*>, <30,*>, <36,c>,  23
Gradient Descent m, 21, 20, <1,a>, <7,*>, <8,*>, <14,*>, <20,b>, <26,*>, <32,*>, <33,*>, <34,c>, <35,a>, <29,*>, <30,*>, <24,*>, <23,*>, <29,*>, <30,*>, <24,*>, <23,*>, <29,*>, <30,*>, <36,c>,  36
Gradient Descent e, 15, 14, <1,a>, <7,*>, <8,*>, <14,*>, <20,b>, <21,*>, <22,*>, <23,*>, <29,*>, <30,*>, <24,*>, <23,*>, <29,*>, <30,*>, <36,c>,  26
