Search Type, Solution Length, Visited Cells, Path, Total Time
Greedy m, 15, 14, <1,a>, <8,*>, <15,c>, <16,*>, <23,b>, <24,*>, <31,*>, <38,*>, <45,*>, <46,*>, <47,*>, <48,*>, <41,*>, <42,*>, <49,c>,  25
Greedy e, 21, 25, <1,a>, <2,b>, <9,*>, <10,*>, <17,*>, <18,*>, <25,a>, <26,*>, <33,*>, <34,*>, <41,*>, <48,*>, <47,*>, <40,*>, <41,*>, <42,*>, <35,*>, <34,*>, <41,*>, <48,*>, <49,c>,  37
A* m, 15, 507, <1,a>, <8,*>, <9,*>, <16,*>, <23,b>, <22,*>, <29,a>, <30,*>, <37,c>, <38,*>, <39,*>, <40,*>, <41,*>, <48,*>, <49,c>,  24
A* e, 15, 419, <1,a>, <8,*>, <15,c>, <16,*>, <23,b>, <22,*>, <29,a>, <36,b>, <37,c>, <44,*>, <45,*>, <46,*>, <47,*>, <48,*>, <49,c>,  22
Gradient Descent m, 15, 14, <1,a>, <8,*>, <15,c>, <16,*>, <23,b>, <24,*>, <31,*>, <38,*>, <45,*>, <46,*>, <47,*>, <48,*>, <41,*>, <42,*>, <49,c>,  25
Gradient Descent e, 21, 20, <1,a>, <2,b>, <9,*>, <10,*>, <17,*>, <18,*>, <25,a>, <26,*>, <33,*>, <34,*>, <41,*>, <48,*>, <47,*>, <40,*>, <41,*>, <48,*>, <47,*>, <40,*>, <41,*>, <48,*>, <49,c>,  37
