Search Type, Solution Length, Visited Cells, Path, Total Time
Greedy m, 9, 19, <1,a>, <4,b>, <5,*>, <2,a>, <3,*>, <6,*>, <5,*>, <8,b>, <9,c>,  12
Greedy e, 9, 19, <1,a>, <4,b>, <5,*>, <2,a>, <3,*>, <6,*>, <5,*>, <8,b>, <9,c>,  12
A* m, 9, 12, <1,a>, <4,b>, <5,*>, <2,a>, <3,*>, <6,*>, <5,*>, <8,b>, <9,c>,  12
A* e, 9, 12, <1,a>, <4,b>, <5,*>, <2,a>, <3,*>, <6,*>, <5,*>, <8,b>, <9,c>,  12
Gradient Descent m, 0, 4, Nil   0
Gradient Descent e, 0, 4, Nil   0
