Search Type, Solution Length, Visited Cells, Path, Total Time
Greedy m, 21, 43, <1,a>, <7,*>, <8,*>, <14,*>, <20,b>, <26,*>, <32,*>, <33,*>, <34,c>, <35,a>, <29,*>, <28,*>, <22,*>, <23,b>, <17,c>, <16,*>, <22,*>, <28,*>, <29,*>, <30,b>, <36,c>,  33
Greedy e, 21, 31, <1,a>, <7,*>, <8,*>, <14,*>, <20,b>, <21,*>, <22,*>, <28,*>, <34,c>, <35,a>, <29,*>, <28,*>, <22,*>, <23,b>, <17,c>, <16,*>, <22,*>, <28,*>, <29,*>, <30,b>, <36,c>,  33
A* m, 15, 152, <1,a>, <7,*>, <8,*>, <2,a>, <3,*>, <9,c>, <15,a>, <16,*>, <22,*>, <21,*>, <27,b>, <28,*>, <29,*>, <30,b>, <36,c>,  22
A* e, 15, 154, <1,a>, <7,*>, <8,*>, <2,a>, <3,*>, <9,c>, <15,a>, <16,*>, <22,*>, <21,*>, <27,b>, <28,*>, <29,*>, <30,b>, <36,c>,  22
Gradient Descent m, 0, 16, Nil   0
Gradient Descent e, 0, 24, Nil   0
